reporter_area_code,partner_area_code,item_code,element_code,year_code,value,flag,note
68,189,15,5922,2017,105.0,A,
68,189,15,5922,2018,469.0,A,
68,189,15,5922,2019,392.0,A,
68,189,15,5922,2020,188.0,A,
68,189,15,5922,2021,72.0,A,
150,179,15,5910,2021,6.8,A,
150,179,15,5922,2021,2.0,A,
231,276,15,5910,2017,51442.0,A,
231,276,15,5910,2019,53090.0,A,
231,276,15,5910,2021,253000.0,A,
231,276,15,5922,2017,8999.0,A,
231,276,15,5922,2019,11617.0,A,
231,276,15,5922,2021,69239.0,A,
231,206,15,5910,2000,108383.0,A,
231,206,15,5910,2001,69475.0,A,
231,206,15,5910,2002,24409.0,A,
231,206,15,5910,2003,39706.0,A,
231,206,15,5910,2004,89002.0,A,
231,206,15,5910,2005,316272.0,X,
231,206,15,5910,2006,38990.0,X,
231,206,15,5910,2011,140.0,X,
231,206,15,5922,2000,12224.0,A,
231,206,15,5922,2001,9320.0,A,
231,206,15,5922,2002,2718.0,A,
231,206,15,5922,2003,6449.0,A,
231,206,15,5922,2004,17198.0,A,
231,206,15,5922,2005,45352.0,A,
231,206,15,5922,2006,5454.0,A,
231,206,15,5922,2011,138.0,A,
229,231,15,5610,2000,158235.0,A,
229,231,15,5610,2001,187667.0,A,
229,231,15,5610,2002,119947.0,A,
229,231,15,5610,2003,50777.0,A,
229,231,15,5610,2004,66346.0,A,
229,231,15,5610,2005,100739.0,A,
229,231,15,5610,2006,40174.0,A,
229,231,15,5610,2007,90533.0,A,
229,231,15,5610,2008,39939.0,A,
229,231,15,5610,2009,37549.0,A,
229,231,15,5610,2010,71900.0,A,
229,231,15,5610,2011,49150.0,A,
229,231,15,5610,2012,70549.0,A,
229,231,15,5610,2013,72655.0,A,
229,231,15,5610,2014,81310.3,A,
229,231,15,5610,2015,63541.1,A,
229,231,15,5610,2016,148971.58,A,
229,231,15,5610,2017,106350.21,A,
229,231,15,5610,2018,138507.42,A,
229,231,15,5610,2019,49869.73,A,
229,231,15,5610,2020,24719.06,A,
229,231,15,5610,2021,1.03,A,
229,231,15,5610,2022,9364.24,A,
229,231,15,5610,2023,10450.42,A,
229,231,15,5622,2000,26444.0,A,
229,231,15,5622,2001,33768.0,A,
229,231,15,5622,2002,21632.0,A,
229,231,15,5622,2003,10690.0,A,
229,231,15,5622,2004,13480.0,A,
229,231,15,5622,2005,22468.0,A,
229,231,15,5622,2006,9978.0,A,
229,231,15,5622,2007,36506.0,A,
229,231,15,5622,2008,18104.0,A,
229,231,15,5622,2009,12060.0,A,
229,231,15,5622,2010,22575.0,A,
229,231,15,5622,2011,21218.0,A,
229,231,15,5622,2012,29272.0,A,
229,231,15,5622,2013,26396.0,A,
229,231,15,5622,2014,29959.0,A,
229,231,15,5622,2015,20080.0,A,
229,231,15,5622,2016,36023.0,A,
229,231,15,5622,2017,29161.0,A,
229,231,15,5622,2018,39472.0,A,
229,231,15,5622,2019,13010.0,A,
229,231,15,5622,2020,6368.0,A,
229,231,15,5622,2021,10.0,A,
229,231,15,5622,2022,4766.0,A,
229,231,15,5622,2023,3830.0,A,
229,231,15,5910,2000,17.0,A,
229,231,15,5910,2001,4.0,A,
229,231,15,5910,2002,53371.0,A,
229,231,15,5910,2003,56000.0,A,
229,231,15,5910,2006,4.0,A,
229,231,15,5910,2008,13126.0,A,
229,231,15,5910,2009,1460.0,A,
229,231,15,5910,2010,70426.0,A,
229,231,15,5910,2011,99001.0,A,
229,231,15,5910,2012,143700.0,A,
229,231,15,5910,2013,0.0,A,
229,231,15,5910,2014,26026.9,A,
229,231,15,5910,2015,0.8,A,
229,231,15,5910,2016,62999.84,A,
229,231,15,5910,2017,21.44,A,
229,231,15,5910,2018,2.43,A,
229,231,15,5910,2019,53000.47,A,
229,231,15,5910,2020,0.45,A,
229,231,15,5910,2021,27.94,A,
229,231,15,5910,2022,25.68,A,
229,231,15,5910,2023,1.39,A,
229,231,15,5922,2000,7.0,A,
229,231,15,5922,2001,55.0,A,
229,231,15,5922,2002,5018.0,A,
229,231,15,5922,2003,6450.0,A,
229,231,15,5922,2006,18.0,A,
229,231,15,5922,2008,2078.0,A,
229,231,15,5922,2009,243.0,A,
229,231,15,5922,2010,12126.0,A,
229,231,15,5922,2011,30801.0,A,
229,231,15,5922,2012,38965.0,A,
229,231,15,5922,2013,5.0,A,
229,231,15,5922,2014,5073.0,A,
229,231,15,5922,2015,34.0,A,
229,231,15,5922,2016,10235.0,A,
229,231,15,5922,2017,436.0,A,
229,231,15,5922,2018,75.0,A,
229,231,15,5922,2019,9432.0,A,
229,231,15,5922,2020,56.0,A,
229,231,15,5922,2021,213.0,A,
229,231,15,5922,2022,103.0,A,
229,231,15,5922,2023,112.0,A,
106,229,15,5610,2000,398460.0,A,
106,229,15,5610,2001,274934.0,A,
106,229,15,5610,2002,22471.0,A,
106,229,15,5610,2003,329741.0,A,
106,229,15,5610,2004,44939.0,A,
106,229,15,5610,2005,11822.0,A,
106,229,15,5610,2006,9047.0,A,
106,229,15,5610,2007,18105.0,A,
106,229,15,5610,2008,26919.0,A,
106,229,15,5610,2009,46039.0,A,
106,229,15,5610,2010,68006.0,A,
106,229,15,5610,2011,48060.0,A,
106,229,15,5610,2012,14870.0,A,
106,229,15,5610,2013,6337.0,A,
106,229,15,5610,2014,30684.78,A,
106,229,15,5610,2015,15106.99,A,
106,229,15,5610,2016,65244.2,A,
106,229,15,5610,2017,29684.55,A,
106,229,15,5610,2018,19650.4,A,
106,229,15,5610,2019,22738.07,A,
68,195,15,5610,2021,0.05,A,
68,195,15,5610,2022,0.04,A,
68,195,15,5610,2023,0.02,A,
68,195,15,5622,2010,2.0,A,
68,195,15,5622,2021,0.0,A,
68,195,15,5622,2022,0.0,A,
68,195,15,5622,2023,0.0,A,
68,195,15,5910,2018,93541.61,A,
68,195,15,5910,2000,205822.0,A,
68,195,15,5910,2001,172374.0,A,
68,195,15,5910,2002,229237.0,A,
68,195,15,5910,2003,259450.0,A,
68,195,15,5910,2004,240340.0,A,
68,195,15,5910,2005,332365.0,A,
68,195,15,5910,2006,333529.0,A,
68,195,15,5910,2007,307497.0,A,
68,195,15,5910,2008,291197.0,A,
68,195,15,5910,2009,357193.0,A,
68,195,15,5910,2010,389442.0,A,
68,195,15,5910,2011,345849.0,A,
68,195,15,5910,2012,333877.0,A,
68,195,15,5910,2013,393854.0,A,
68,195,15,5910,2014,428274.5,A,
68,195,15,5910,2015,411480.5,A,
68,195,15,5910,2016,290865.84,A,
68,195,15,5910,2017,144338.7,A,
68,195,15,5910,2019,269768.43,A,
68,195,15,5910,2020,240012.81,A,
68,195,15,5910,2021,190019.4,A,
68,195,15,5910,2022,266676.32,A,
68,195,15,5910,2023,356978.82,A,
68,195,15,5922,2000,26293.0,A,
68,195,15,5922,2001,23384.0,A,
68,195,15,5922,2002,33003.0,A,
68,195,15,5922,2003,41457.0,A,
68,195,15,5922,2004,46718.0,A,
68,195,15,5922,2005,52114.0,A,
68,195,15,5922,2006,58244.0,A,
68,195,15,5922,2007,89301.0,A,
68,195,15,5922,2008,96344.0,A,
68,195,15,5922,2009,76450.0,A,
68,195,15,5922,2010,93297.0,A,
68,195,15,5922,2011,118005.0,A,
68,195,15,5922,2012,110877.0,A,
68,195,15,5922,2013,125360.0,A,
68,195,15,5922,2014,118707.0,A,
68,195,15,5922,2015,89238.0,A,
68,195,15,5922,2016,54850.0,A,
68,195,15,5922,2017,28698.0,A,
68,195,15,5922,2018,21131.0,A,
68,195,15,5922,2019,58412.0,A,
68,195,15,5922,2020,57720.0,A,
68,195,15,5922,2021,56671.0,A,
68,195,15,5922,2022,104909.0,A,
68,195,15,5922,2023,106381.0,A,
150,183,15,5610,2002,373.0,A,
150,183,15,5610,2007,6612.0,A,
150,183,15,5610,2008,2234.0,A,
150,183,15,5610,2009,316.0,A,
150,183,15,5610,2010,3577.0,A,
150,183,15,5610,2011,42581.0,A,
150,183,15,5610,2012,82189.0,A,
150,183,15,5610,2013,25186.0,A,
150,183,15,5610,2014,202847.6,A,
150,183,15,5610,2015,644132.3,A,
150,183,15,5610,2016,108677.05,A,
150,183,15,5610,2017,57609.6,A,
150,183,15,5610,2018,394133.76,A,
150,183,15,5610,2019,111899.66,A,
150,183,15,5610,2020,19075.74,A,
150,183,15,5610,2021,25248.53,A,
150,183,15,5610,2022,3987.04,A,
150,183,15,5610,2023,5449.52,A,
150,183,15,5622,2002,59.0,A,
150,183,15,5622,2007,1841.0,A,
150,183,15,5622,2008,883.0,A,
150,183,15,5622,2009,51.0,A,
150,183,15,5622,2010,574.0,A,
150,183,15,5622,2011,12372.0,A,
150,183,15,5622,2012,23606.0,A,
150,183,15,5622,2013,8054.0,A,
150,183,15,5622,2014,44594.0,A,
150,183,15,5622,2015,123549.0,A,
150,183,15,5622,2016,18496.0,A,
150,183,15,5622,2017,13370.0,A,
150,183,15,5622,2018,83071.0,A,
150,183,15,5622,2019,21692.0,A,
150,183,15,5622,2020,5125.0,A,
150,183,15,5622,2021,11469.0,A,
150,183,15,5622,2022,1022.0,A,
150,183,15,5622,2023,1773.0,A,
150,183,15,5910,2007,0.0,A,
150,183,15,5910,2008,0.0,A,
150,183,15,5910,2009,0.0,A,
150,183,15,5910,2010,0.0,A,
150,183,15,5910,2011,135.0,A,
150,183,15,5910,2012,13.0,A,
150,183,15,5910,2014,0.1,A,
150,183,15,5910,2015,33.0,A,
150,183,15,5910,2016,1.04,A,
150,183,15,5910,2017,1666.4,A,
150,183,15,5910,2018,82.39,A,
150,183,15,5910,2019,126.62,A,
150,183,15,5910,2020,20.61,A,
150,183,15,5910,2021,30.79,A,
150,183,15,5910,2022,102.81,A,
150,183,15,5910,2023,50.14,A,
150,183,15,5922,2007,0.0,A,
150,183,15,5922,2008,0.0,A,
150,183,15,5922,2009,0.0,A,
150,183,15,5922,2010,0.0,A,
150,183,15,5922,2011,236.0,A,
150,183,15,5922,2012,4.0,A,
150,183,15,5922,2014,0.0,A,
150,183,15,5922,2015,20.0,A,
150,183,15,5922,2016,1.0,A,
150,183,15,5922,2017,581.0,A,
150,183,15,5922,2018,33.0,A,
150,183,15,5922,2019,78.0,A,
150,183,15,5922,2020,15.0,A,
150,183,15,5922,2021,36.0,A,
150,183,15,5922,2022,25.0,A,
150,183,15,5922,2023,23.0,A,
79,203,15,5610,2018,1470.23,A,
79,203,15,5910,2003,228426.0,A,
79,203,15,5610,2000,24699.0,A,
79,203,15,5610,2001,59353.0,A,
79,203,15,5610,2002,59128.0,A,
79,203,15,5610,2003,58925.0,A,
79,203,15,5610,2004,9176.0,A,
79,203,15,5610,2005,200.0,A,
79,203,15,5610,2006,29.0,A,
79,203,15,5610,2007,4424.0,A,
79,203,15,5610,2008,14138.0,A,
79,203,15,5610,2009,5784.0,A,
79,203,15,5610,2010,11335.0,A,
79,203,15,5610,2011,5612.0,A,
79,203,15,5610,2012,25144.0,A,
79,203,15,5610,2013,734.0,A,
79,203,15,5610,2014,762.4,A,
79,203,15,5610,2015,505.0,A,
79,203,15,5610,2016,786.98,A,
79,203,15,5610,2017,4156.07,A,
79,203,15,5610,2019,881.2,A,
79,203,15,5610,2020,902.53,A,
79,203,15,5610,2021,2124.74,A,
79,203,15,5610,2022,547.44,A,
79,203,15,5610,2023,197.47,A,
79,203,15,5622,2000,3613.0,A,
79,203,15,5622,2001,10362.0,A,
79,203,15,5622,2002,11568.0,A,
79,203,15,5622,2003,12345.0,A,
79,203,15,5622,2004,1907.0,A,
79,203,15,5622,2005,33.0,A,
79,203,15,5622,2006,12.0,A,
79,203,15,5622,2007,1198.0,A,
79,203,15,5622,2008,7250.0,A,
79,203,15,5622,2009,1913.0,A,
79,203,15,5622,2010,3518.0,A,
79,203,15,5622,2011,2371.0,A,
79,203,15,5622,2012,10077.0,A,
79,203,15,5622,2013,397.0,A,
79,203,15,5622,2014,454.0,A,
79,203,15,5622,2015,269.0,A,
79,203,15,5622,2016,395.0,A,
79,203,15,5622,2017,1288.0,A,
79,203,15,5622,2018,715.0,A,
79,203,15,5622,2019,505.0,A,
79,203,15,5622,2020,556.0,A,
79,203,15,5622,2021,1099.0,A,
79,203,15,5622,2022,419.0,A,
79,203,15,5622,2023,157.0,A,
79,203,15,5910,2000,101857.0,A,
79,203,15,5910,2001,260215.0,A,
79,203,15,5910,2002,355328.0,A,
79,203,15,5910,2004,170302.0,A,
79,203,15,5910,2005,279113.0,A,
79,203,15,5910,2006,338186.0,A,
79,203,15,5910,2007,136776.0,A,
79,203,15,5910,2008,286523.0,A,
79,203,15,5910,2009,344388.0,A,
79,203,15,5910,2010,162929.0,A,
79,203,15,5910,2011,121415.0,A,
79,203,15,5910,2012,265550.0,A,
79,203,15,5910,2013,65508.0,A,
79,203,15,5910,2014,66549.05,A,
79,203,15,5910,2015,46547.04,A,
79,203,15,5910,2016,94376.34,A,
79,203,15,5910,2017,182622.52,A,
79,203,15,5910,2018,74016.39,A,
79,203,15,5910,2019,29996.91,A,
79,203,15,5910,2020,154920.5,A,
79,203,15,5910,2021,29587.65,A,
79,203,15,5910,2022,40707.46,A,
79,203,15,5910,2023,361419.81,A,
79,203,15,5922,2000,14775.0,A,
79,203,15,5922,2001,36301.0,A,
79,203,15,5922,2002,44411.0,A,
79,203,15,5922,2003,37045.0,A,
79,203,15,5922,2004,32873.0,A,
79,203,15,5922,2005,45081.0,A,
79,203,15,5922,2006,62673.0,A,
79,203,15,5922,2007,35907.0,A,
79,203,15,5922,2008,110968.0,A,
79,203,15,5922,2009,93585.0,A,
79,203,15,5922,2010,36990.0,A,
79,203,15,5922,2011,37368.0,A,
79,203,15,5922,2012,73077.0,A,
79,203,15,5922,2013,20474.0,A,
79,203,15,5922,2014,21109.0,A,
79,203,15,5922,2015,11687.0,A,
79,203,15,5922,2016,21102.0,A,
79,203,15,5922,2017,40057.0,A,
79,203,15,5922,2018,18277.0,A,
79,203,15,5922,2019,7271.0,A,
79,203,15,5922,2020,36416.0,A,
79,203,15,5922,2021,11124.0,A,
79,203,15,5922,2022,16248.0,A,
79,203,15,5922,2023,98098.0,A,
106,231,15,5610,2000,1078427.0,A,
106,231,15,5610,2001,1024971.0,A,
106,231,15,5610,2002,835288.0,A,
106,231,15,5610,2003,861122.0,A,
106,231,15,5610,2004,921804.0,A,
106,231,15,5610,2005,847468.0,A,
106,231,15,5610,2006,589950.0,A,
106,231,15,5610,2007,650818.0,A,
106,231,15,5610,2008,508946.0,A,
106,231,15,5610,2009,432207.0,A,
106,231,15,5610,2010,528454.0,A,
106,231,15,5610,2011,672552.0,A,
106,231,15,5610,2012,379690.0,A,
106,231,15,5610,2013,493004.0,A,
106,231,15,5610,2014,515379.0,A,
106,231,15,5610,2015,763434.2,A,
106,231,15,5610,2016,530315.3,A,
106,231,15,5610,2017,445632.16,A,
106,231,15,5610,2018,437997.51,A,
106,231,15,5610,2019,715558.57,A,
106,231,15,5610,2020,866619.25,A,
106,231,15,5610,2021,281754.55,A,
106,231,15,5610,2022,294365.72,A,
106,231,15,5610,2023,283142.77,A,
106,231,15,5622,2000,181678.0,A,
106,231,15,5622,2001,164564.0,A,
106,231,15,5622,2002,157850.0,A,
106,231,15,5622,2003,170910.0,A,
106,231,15,5622,2004,200799.0,A,
106,231,15,5622,2005,182342.0,A,
106,231,15,5622,2006,140189.0,A,
106,231,15,5622,2007,228312.0,A,
106,231,15,5622,2008,251711.0,A,
106,231,15,5622,2009,154765.0,A,
106,231,15,5622,2010,186649.0,A,
106,231,15,5622,2011,261795.0,A,
106,231,15,5622,2012,154107.0,A,
106,231,15,5622,2013,194622.0,A,
106,231,15,5622,2014,203230.0,A,
106,231,15,5622,2015,284617.0,A,
106,231,15,5622,2016,161814.0,A,
106,231,15,5622,2017,147944.0,A,
106,231,15,5622,2018,146110.0,A,
106,231,15,5622,2019,210805.0,A,
106,231,15,5622,2020,259290.0,A,
106,231,15,5622,2021,107509.0,A,
106,231,15,5622,2022,145276.0,A,
106,231,15,5622,2023,147052.0,A,
106,231,15,5910,2000,14.0,A,
106,231,15,5910,2001,35.0,A,
106,231,15,5910,2002,69.0,A,
106,231,15,5910,2003,34.0,A,
106,231,15,5910,2004,18.0,A,
106,231,15,5910,2005,55.0,A,
106,231,15,5910,2006,42.0,A,
106,231,15,5910,2007,52.0,A,
106,231,15,5910,2008,4615.0,A,
106,231,15,5910,2009,74.0,A,
106,231,15,5910,2010,66.0,A,
106,231,15,5910,2011,34.0,A,
106,231,15,5910,2012,54.0,A,
106,231,15,5910,2013,32.0,A,
106,231,15,5910,2014,24.5,A,
106,231,15,5910,2015,102.0,A,
106,231,15,5910,2016,83.88,A,
106,231,15,5910,2017,112.19,A,
106,231,15,5910,2018,143.96,A,
106,231,15,5910,2019,294.28,A,
106,231,15,5910,2020,239.74,A,
106,231,15,5910,2021,712.9,A,
106,231,15,5910,2022,454.25,A,
106,231,15,5910,2023,245.72,A,
106,231,15,5922,2000,35.0,A,
106,231,15,5922,2001,61.0,A,
106,231,15,5922,2002,66.0,A,
106,231,15,5922,2003,76.0,A,
106,231,15,5922,2004,64.0,A,
106,231,15,5922,2005,84.0,A,
106,231,15,5922,2006,130.0,A,
106,231,15,5922,2007,211.0,A,
106,231,15,5922,2008,2720.0,A,
106,231,15,5922,2009,357.0,A,
106,231,15,5922,2010,305.0,A,
106,231,15,5922,2011,123.0,A,
106,231,15,5922,2012,161.0,A,
106,231,15,5922,2013,102.0,A,
106,231,15,5922,2014,84.0,A,
106,231,15,5922,2015,251.0,A,
106,231,15,5922,2016,152.0,A,
106,231,15,5922,2017,242.0,A,
106,231,15,5922,2018,306.0,A,
106,231,15,5922,2019,490.0,A,
106,231,15,5922,2020,393.0,A,
106,231,15,5922,2021,1232.0,A,
106,231,15,5922,2022,810.0,A,
106,231,15,5922,2023,407.0,A,
68,199,15,5910,2018,63.18,A,
106,229,15,5610,2020,13505.12,A,
106,229,15,5610,2022,4400.0,A,
106,229,15,5610,2023,33452.58,A,
106,229,15,5622,2000,50057.0,A,
106,229,15,5622,2001,33045.0,A,
106,229,15,5622,2002,2974.0,A,
106,229,15,5622,2003,49571.0,A,
106,229,15,5622,2004,9986.0,A,
106,229,15,5622,2005,2089.0,A,
106,229,15,5622,2006,1605.0,A,
106,229,15,5622,2007,4928.0,A,
106,229,15,5622,2008,9440.0,A,
106,229,15,5622,2009,11913.0,A,
106,229,15,5622,2010,17117.0,A,
106,229,15,5622,2011,16823.0,A,
106,229,15,5622,2012,4638.0,A,
106,229,15,5622,2013,1869.0,A,
106,229,15,5622,2014,9661.0,A,
106,229,15,5622,2015,3462.0,A,
106,229,15,5622,2016,11600.0,A,
106,229,15,5622,2017,6424.0,A,
106,229,15,5622,2018,5103.0,A,
106,229,15,5622,2019,5393.0,A,
106,229,15,5622,2020,3429.0,A,
106,229,15,5622,2022,1888.0,A,
106,229,15,5622,2023,12401.0,A,
106,229,15,5910,2000,3391.0,A,
106,229,15,5910,2001,15802.0,A,
106,229,15,5910,2002,18227.0,A,
106,229,15,5910,2003,20568.0,A,
106,229,15,5910,2004,32.0,A,
106,229,15,5910,2005,2983.0,A,
106,229,15,5910,2006,15342.0,A,
106,229,15,5910,2007,13458.0,A,
106,229,15,5910,2008,7180.0,A,
106,229,15,5910,2009,8951.0,A,
106,229,15,5910,2010,5843.0,A,
106,229,15,5910,2011,12546.0,A,
106,229,15,5910,2012,6501.0,A,
106,229,15,5910,2013,83.0,A,
106,229,15,5910,2014,67.6,A,
106,229,15,5910,2015,118.3,A,
106,229,15,5910,2016,36.25,A,
106,229,15,5910,2017,91.39,A,
106,229,15,5910,2018,172.03,A,
106,229,15,5910,2019,1688.94,A,
106,229,15,5910,2020,180.9,A,
106,229,15,5910,2021,100.64,A,
106,229,15,5910,2022,104.9,A,
106,229,15,5910,2023,83.68,A,
106,229,15,5922,2000,1145.0,A,
106,229,15,5922,2001,2914.0,A,
106,229,15,5922,2002,3014.0,A,
106,229,15,5922,2003,4219.0,A,
106,229,15,5922,2004,14.0,A,
106,229,15,5922,2005,433.0,A,
106,229,15,5922,2006,3917.0,A,
106,229,15,5922,2007,7007.0,A,
106,229,15,5922,2008,3758.0,A,
106,229,15,5922,2009,2973.0,A,
106,229,15,5922,2010,1912.0,A,
106,229,15,5922,2011,4667.0,A,
106,229,15,5922,2012,2937.0,A,
106,229,15,5922,2013,85.0,A,
106,229,15,5922,2014,147.0,A,
106,229,15,5922,2015,125.0,A,
106,229,15,5922,2016,55.0,A,
106,229,15,5922,2017,108.0,A,
106,229,15,5922,2018,203.0,A,
106,229,15,5922,2019,2134.0,A,
106,229,15,5922,2020,164.0,A,
106,229,15,5922,2021,72.0,A,
106,229,15,5922,2022,89.0,A,
106,229,15,5922,2023,111.0,A,
229,237,15,5910,2003,6600.0,A,
229,237,15,5910,2010,58314.0,A,
229,237,15,5910,2013,0.0,A,
229,237,15,5910,2016,69973.06,A,
229,237,15,5922,2003,970.0,A,
229,237,15,5922,2010,10556.0,A,
229,237,15,5922,2013,2.0,A,
229,237,15,5922,2016,10595.0,A,
68,272,15,5610,2011,0.0,A,
68,272,15,5610,2012,0.0,A,
68,272,15,5610,2013,44.0,A,
68,272,15,5610,2017,0.04,A,
68,272,15,5610,2018,98.0,A,
68,272,15,5610,2023,5510.0,A,
68,272,15,5622,2011,0.0,A,
68,272,15,5622,2012,1.0,A,
68,272,15,5622,2013,39.0,A,
68,272,15,5622,2017,0.0,A,
68,272,15,5622,2018,49.0,A,
68,272,15,5622,2023,1876.0,A,
68,272,15,5910,2007,2.0,A,
68,272,15,5910,2008,2.0,A,
68,272,15,5910,2009,76.0,A,
68,272,15,5910,2010,100.0,A,
68,272,15,5910,2011,14579.0,A,
68,272,15,5910,2012,365.0,A,
68,272,15,5910,2013,70.0,A,
68,272,15,5910,2014,42.5,A,
68,272,15,5910,2015,88.2,A,
68,272,15,5910,2016,222.83,A,
68,272,15,5910,2017,431.4,A,
68,272,15,5910,2018,430.87,A,
68,272,15,5910,2019,466.54,A,
68,272,15,5910,2020,350.43,A,
68,272,15,5910,2021,206.71,A,
68,272,15,5910,2022,133.07,A,
68,272,15,5910,2023,93.24,A,
68,272,15,5922,2007,0.0,A,
68,272,15,5922,2008,0.0,A,
68,272,15,5922,2009,74.0,A,
68,272,15,5922,2010,74.0,A,
68,272,15,5922,2011,5235.0,A,
68,272,15,5922,2012,300.0,A,
68,272,15,5922,2013,62.0,A,
68,272,15,5922,2014,46.0,A,
68,272,15,5922,2015,104.0,A,
68,272,15,5922,2016,267.0,A,
68,272,15,5922,2017,464.0,A,
68,272,15,5922,2018,541.0,A,
68,272,15,5922,2019,544.0,A,
68,272,15,5922,2020,411.0,A,
68,272,15,5922,2021,301.0,A,
68,272,15,5922,2022,163.0,A,
68,272,15,5922,2023,174.0,A,
229,249,15,5910,2013,26.0,A,
229,249,15,5922,2013,153.0,A,
231,210,15,5910,2001,2131.0,A,
231,210,15,5910,2006,5156.0,X,
231,210,15,5910,2007,5573.0,X,
231,210,15,5910,2012,1601.0,A,
231,210,15,5910,2013,494.0,X,
231,210,15,5910,2016,23.27,A,
231,210,15,5910,2023,27.0,A,
231,210,15,5922,2001,343.0,A,
231,210,15,5922,2006,1225.0,A,
231,210,15,5922,2007,1995.0,A,
231,210,15,5922,2012,692.0,A,
231,210,15,5922,2013,237.0,A,
231,210,15,5922,2016,15.0,A,
231,210,15,5922,2023,18.0,A,
68,186,15,5910,2000,10500.0,A,
68,186,15,5910,2003,24200.0,A,
68,186,15,5922,2000,894.0,A,
68,186,15,5922,2003,4237.0,A,
231,211,15,5910,2000,30786.0,X,
231,211,15,5610,2020,2.59,A,
231,211,15,5610,2021,0.6,A,
231,211,15,5610,2022,0.72,A,
231,211,15,5622,2020,15.0,A,
231,211,15,5622,2021,5.0,A,
231,211,15,5622,2022,7.0,A,
231,211,15,5910,2001,12292.0,X,
231,211,15,5910,2002,1419.0,A,
231,211,15,5910,2003,7872.0,X,
231,211,15,5910,2004,1127.0,X,
231,211,15,5910,2005,205.0,X,
231,211,15,5910,2010,17.0,X,
231,211,15,5910,2023,5.0,A,
231,211,15,5922,2000,4177.0,A,
231,211,15,5922,2001,2004.0,A,
231,211,15,5922,2002,304.0,A,
231,211,15,5922,2003,1571.0,A,
231,211,15,5922,2004,236.0,A,
231,211,15,5922,2005,56.0,A,
231,211,15,5922,2010,5.0,A,
231,211,15,5922,2023,10.0,A,
106,234,15,5610,2013,26396.0,A,
106,234,15,5622,2013,8940.0,A,
106,234,15,5910,2014,2.1,A,
106,234,15,5922,2014,3.0,A,
231,212,15,5610,2016,1.23,A,
231,212,15,5610,2022,2.22,A,
231,212,15,5610,2023,0.6,A,
231,212,15,5622,2016,3.0,A,
231,212,15,5622,2022,3.0,A,
231,212,15,5622,2023,3.0,A,
231,212,15,5910,2010,57204.0,X,
231,212,15,5910,2011,27852.0,X,
231,212,15,5922,2010,14981.0,A,
231,212,15,5922,2011,9011.0,A,
231,208,15,5910,2003,1000.0,X,
231,208,15,5910,2004,3369.0,X,
231,208,15,5922,2003,333.0,A,
231,208,15,5922,2004,1065.0,A,
68,200,15,5610,2005,1.0,A,
68,200,15,5622,2005,2.0,A,
68,200,15,5910,2000,2000.0,A,
68,200,15,5910,2004,4.0,A,
68,200,15,5910,2014,50.3,A,
68,200,15,5910,2015,101.2,A,
68,200,15,5910,2016,204.3,A,
68,200,15,5910,2017,334.45,A,
68,200,15,5910,2018,316.84,A,
68,200,15,5910,2019,242.42,A,
68,200,15,5910,2020,545.6,A,
68,200,15,5910,2021,324.84,A,
68,200,15,5910,2022,528.54,A,
68,200,15,5910,2023,150.42,A,
68,200,15,5922,2000,248.0,A,
68,200,15,5922,2004,2.0,A,
68,200,15,5922,2014,22.0,A,
68,199,15,5610,2013,25.0,A,
68,199,15,5610,2014,11.2,A,
68,199,15,5610,2015,21.6,A,
68,199,15,5610,2017,413.62,A,
68,199,15,5610,2018,335.94,A,
68,199,15,5610,2022,6.75,A,
68,199,15,5610,2023,6.0,A,
68,199,15,5622,2013,13.0,A,
68,199,15,5622,2014,9.0,A,
68,199,15,5622,2015,50.0,A,
68,199,15,5622,2017,122.0,A,
68,199,15,5622,2018,174.0,A,
68,199,15,5622,2022,13.0,A,
68,199,15,5622,2023,4.0,A,
68,199,15,5910,2001,18288.0,A,
68,199,15,5910,2002,8.0,A,
68,199,15,5910,2003,20.0,A,
68,199,15,5910,2007,11.0,A,
68,199,15,5910,2008,279.0,A,
68,199,15,5910,2009,0.0,A,
68,199,15,5910,2010,19.0,A,
68,199,15,5910,2011,164.0,A,
68,199,15,5910,2012,181.0,A,
68,199,15,5910,2013,258.0,A,
68,199,15,5910,2014,1050.1,A,
68,199,15,5910,2015,378.6,A,
68,199,15,5910,2016,2.4,A,
68,199,15,5910,2017,73.8,A,
68,199,15,5910,2019,419.05,A,
68,199,15,5910,2020,442.35,A,
68,199,15,5910,2021,298.18,A,
68,199,15,5910,2022,256.6,A,
68,199,15,5910,2023,182.58,A,
68,199,15,5922,2001,1763.0,A,
68,199,15,5922,2002,2.0,A,
68,199,15,5922,2003,12.0,A,
68,199,15,5922,2007,6.0,A,
68,199,15,5922,2008,131.0,A,
68,199,15,5922,2009,0.0,A,
68,199,15,5922,2010,15.0,A,
68,199,15,5922,2011,414.0,A,
68,199,15,5922,2012,311.0,A,
68,199,15,5922,2013,571.0,A,
68,199,15,5922,2014,2067.0,A,
68,199,15,5922,2015,690.0,A,
68,199,15,5922,2016,2.0,A,
68,199,15,5922,2017,116.0,A,
68,199,15,5922,2018,92.0,A,
68,199,15,5922,2019,741.0,A,
68,199,15,5922,2020,598.0,A,
68,199,15,5922,2021,521.0,A,
68,199,15,5922,2022,488.0,A,
68,199,15,5922,2023,352.0,A,
